id,label
TEST_05609,거대한
TEST_05610,이런저런
TEST_05611,따라
TEST_05612,머리카락
TEST_05613,확대하다
TEST_05614,유명한
TEST_05615,의미한다
TEST_05616,갖다
TEST_05617,나쁜
TEST_05618,전망하다
TEST_05619,친절한
TEST_05620,마리
TEST_05621,어린이
TEST_05622,반만
TEST_05623,나쁜
TEST_05624,일본
TEST_05625,수집한
TEST_05626,순
TEST_05627,아버지
TEST_05628,하실
TEST_05629,아들
TEST_05630,질문할
TEST_05631,인공
TEST_05632,축구
TEST_05633,경찰
TEST_05634,흰색
TEST_05635,이따금
TEST_05636,생각하나
TEST_05637,포함한
TEST_05638,그곳
TEST_05639,빈다
TEST_05640,왜요
TEST_05641,물론
TEST_05642,판매되다
TEST_05643,결혼식
TEST_05644,분명하다
TEST_05645,점검
TEST_05646,책임되다
TEST_05647,따라다닐
TEST_05648,비디오
TEST_05649,돼지고기
TEST_05650,키스
TEST_05651,금은
TEST_05652,자랑스럽다
TEST_05653,상품
TEST_05654,너도
TEST_05655,과연
TEST_05656,걷다
TEST_05657,응답하라
TEST_05658,바다
TEST_05659,멀리
TEST_05660,거기다
TEST_05661,졸업하고
TEST_05662,어떠한
TEST_05663,동물
TEST_05664,칭찬
TEST_05665,없다
TEST_05666,주전자
TEST_05667,태어났다
TEST_05668,깨뜨리다
TEST_05669,프리다
TEST_05670,오른쪽
TEST_05671,내린다
TEST_05672,신경
TEST_05673,구속되다
TEST_05674,졸업하고
TEST_05675,구경하고
TEST_05676,소박한
TEST_05677,형이
TEST_05678,그날
TEST_05679,배
TEST_05680,공중
TEST_05681,계속
TEST_05682,씨바
TEST_05683,매매
TEST_05684,친구
TEST_05685,의심할
TEST_05686,여길
TEST_05687,재판
TEST_05688,착각
TEST_05689,두부
TEST_05690,과
TEST_05691,어린이
TEST_05692,이룰
TEST_05693,못
TEST_05694,공부하고
TEST_05695,개월
TEST_05696,유럽
TEST_05697,편지
TEST_05698,해외
TEST_05699,만남
TEST_05700,들어온다
TEST_05701,필요하다
TEST_05702,언제나
TEST_05703,이분
TEST_05704,여보
TEST_05705,작년
TEST_05706,폭
TEST_05707,아침
TEST_05708,보모
TEST_05709,종업원
TEST_05710,팔을
TEST_05711,천장
TEST_05712,운동장
TEST_05713,우리
TEST_05714,철학
TEST_05715,기쁘다
TEST_05716,밝아지다
TEST_05717,나무
TEST_05718,돼지고기
TEST_05719,모조리
TEST_05720,한국말
TEST_05721,초대한
TEST_05722,용서할
TEST_05723,마루
TEST_05724,크다
TEST_05725,데려다
TEST_05726,설명할
TEST_05727,빨간색
TEST_05728,연습할
TEST_05729,주의
TEST_05730,심하다
TEST_05731,제일
TEST_05732,경험한
TEST_05733,달걀
TEST_05734,까얗다
TEST_05735,개월
TEST_05736,기념
TEST_05737,대체
TEST_05738,기다리다
TEST_05739,부분
TEST_05740,성하
TEST_05741,차가
TEST_05742,시험
TEST_05743,순
TEST_05744,잡아
TEST_05745,영영
TEST_05746,정장
TEST_05747,대책
TEST_05748,정장
TEST_05749,행운
TEST_05750,머리
TEST_05751,사과
TEST_05752,올꼭이이
TEST_05753,출돌하다
TEST_05754,카메라
TEST_05755,야옹
TEST_05756,공포
TEST_05757,못한다
TEST_05758,전화할
TEST_05759,소주
TEST_05760,비밀
TEST_05761,말이다
TEST_05762,비싼
TEST_05763,통일하다
TEST_05764,그는
TEST_05765,물러나라
TEST_05766,야구
TEST_05767,다르다
TEST_05768,남자
TEST_05769,물을
TEST_05770,선생
TEST_05771,테니스
TEST_05772,놈이다
TEST_05773,여러분
TEST_05774,말이다
TEST_05775,사람
TEST_05776,초대
TEST_05777,밝혀낼
TEST_05778,명령한다
TEST_05779,서른
TEST_05780,향상
TEST_05781,뻔드골
TEST_05782,청소
TEST_05783,사다리
TEST_05784,이다
TEST_05785,넘치고
TEST_05786,질문할
TEST_05787,조금
TEST_05788,프랑스
TEST_05789,제자
TEST_05790,창고
TEST_05791,그런
TEST_05792,교장
TEST_05793,밤새
TEST_05794,내일
TEST_05795,수술
TEST_05796,저기
TEST_05797,숙제
TEST_05798,하늘
TEST_05799,경치
TEST_05800,해도
TEST_05801,예약하고
TEST_05802,화재
TEST_05803,불평등하다
TEST_05804,요구
TEST_05805,이건
TEST_05806,아마도
TEST_05807,경찰
TEST_05808,멀다
TEST_05809,답니다
TEST_05810,공중전화
TEST_05811,언제나
TEST_05812,나쁜
TEST_05813,집단적
TEST_05814,이의
TEST_05815,임신한
TEST_05816,두세
TEST_05817,여학생
TEST_05818,조건
TEST_05819,가고
TEST_05820,식사
TEST_05821,판사
TEST_05822,핸드백
TEST_05823,않다
TEST_05824,사용한다
TEST_05825,싫어한다
TEST_05826,대답하면
TEST_05827,제만하다
TEST_05828,일자리
TEST_05829,법적
TEST_05830,중대한
TEST_05831,프랑스
TEST_05832,학교
TEST_05833,심하다
TEST_05834,회장
TEST_05835,리우다
TEST_05836,넥타이
TEST_05837,수건
TEST_05838,호화
TEST_05839,아는
TEST_05840,찾았다
TEST_05841,배고프다
TEST_05842,기쁘다
TEST_05843,적극
TEST_05844,악수
TEST_05845,평생
TEST_05846,수요일
TEST_05847,인상적
TEST_05848,바지
TEST_05849,뉴스
TEST_05850,좋아하나
TEST_05851,부담하다
TEST_05852,구입한
TEST_05853,싶다
TEST_05854,동안
TEST_05855,싶다
TEST_05856,예상
TEST_05857,웃음
TEST_05858,운동
TEST_05859,호
TEST_05860,아까
TEST_05861,그림
TEST_05862,냄새
TEST_05863,저절로
TEST_05864,금방
TEST_05865,나나
TEST_05866,동생
TEST_05867,소
TEST_05868,사상
TEST_05869,똑바로
TEST_05870,재미있게
TEST_05871,끝이다
TEST_05872,저녁
TEST_05873,불평
TEST_05874,동작
TEST_05875,과정
TEST_05876,대답
TEST_05877,햄버거
TEST_05878,언제
TEST_05879,되돌아보다
TEST_05880,의논할
TEST_05881,각국
TEST_05882,코너
TEST_05883,방금
TEST_05884,수없이
TEST_05885,추천하다
TEST_05886,보너스
TEST_05887,불행히도
TEST_05888,다시
TEST_05889,번
TEST_05890,할말
TEST_05891,출판
TEST_05892,창조적
TEST_05893,채
TEST_05894,중요하다
TEST_05895,안된다
TEST_05896,거기다
TEST_05897,씨
TEST_05898,상품
TEST_05899,스포츠
TEST_05900,이것
TEST_05901,각자
TEST_05902,응급
TEST_05903,약품
TEST_05904,금방
TEST_05905,성냥
TEST_05906,개복
TEST_05907,포스터
TEST_05908,것
TEST_05909,규정
TEST_05910,왼쪽
TEST_05911,물고
TEST_05912,농담
TEST_05913,죄다
TEST_05914,기차
TEST_05915,결국
TEST_05916,완장찌개
TEST_05917,여보세요
TEST_05918,지름길
TEST_05919,꿈
TEST_05920,어디
TEST_05921,다만
TEST_05922,비슷한
TEST_05923,그래야
TEST_05924,손을
TEST_05925,사망
TEST_05926,미안하다
TEST_05927,할걸
TEST_05928,평생
TEST_05929,사실
TEST_05930,대단하다
TEST_05931,발음하다
TEST_05932,사랑한다
TEST_05933,그자가
TEST_05934,스타일
TEST_05935,등록증
TEST_05936,초대
TEST_05937,물어보자
TEST_05938,주방
TEST_05939,동그랗다
TEST_05940,예
TEST_05941,예쁘다
TEST_05942,시험
TEST_05943,사생활
TEST_05944,저야
TEST_05945,가만
TEST_05946,계획
TEST_05947,수십
TEST_05948,카운터
TEST_05949,국내
TEST_05950,침실
TEST_05951,심리적
TEST_05952,불과하다
TEST_05953,단계
TEST_05954,바다
TEST_05955,고모
TEST_05956,간다
TEST_05957,상상
TEST_05958,충돌
TEST_05959,목욕
TEST_05960,무섭다
TEST_05961,명이
TEST_05962,동안
TEST_05963,담당
TEST_05964,똑같다
TEST_05965,중이다
TEST_05966,거다
TEST_05967,차
TEST_05968,우정
TEST_05969,가자
TEST_05970,손
TEST_05971,바꾸자
TEST_05972,더더욱
TEST_05973,렘페이지
TEST_05974,참여할
TEST_05975,고속버스
TEST_05976,전문가
TEST_05977,런던
TEST_05978,소중한
TEST_05979,그동안
TEST_05980,고민
TEST_05981,허용되지
TEST_05982,안녕하쇼
TEST_05983,전면
TEST_05984,물리적
TEST_05985,박수
TEST_05986,닭
TEST_05987,남대문
TEST_05988,연습
TEST_05989,저기
TEST_05990,어디
TEST_05991,싶었다
TEST_05992,회의
TEST_05993,나만
TEST_05994,수준
TEST_05995,식물
TEST_05996,부른다
TEST_05997,모험
TEST_05998,각각
TEST_05999,전개
TEST_06000,경치
TEST_06001,만큼
TEST_06002,조금
TEST_06003,고민
TEST_06004,암컷
TEST_06005,감기
TEST_06006,샌드위치
TEST_06007,없었다
TEST_06008,운동화
TEST_06009,빠져나가자
TEST_06010,전국
TEST_06011,출발하자
TEST_06012,연장
TEST_06013,연출하다
TEST_06014,삽니다
TEST_06015,그분
TEST_06016,병원
TEST_06017,송이
TEST_06018,가까이
TEST_06019,비행
TEST_06020,똑바로
TEST_06021,희망
TEST_06022,오
TEST_06023,금요일
TEST_06024,살았다
TEST_06025,연인
TEST_06026,발목
TEST_06027,재산
TEST_06028,온다
TEST_06029,어디
TEST_06030,외출
TEST_06031,세탁
TEST_06032,학교
TEST_06033,있다
TEST_06034,건지
TEST_06035,내면
TEST_06036,파티
TEST_06037,물론이지
TEST_06038,스물
TEST_06039,설명할
TEST_06040,이상하다
TEST_06041,장난
TEST_06042,분다
TEST_06043,졸업하고
TEST_06044,더구나
TEST_06045,진행
TEST_06046,여행
TEST_06047,건조한
TEST_06048,발생한
TEST_06049,그릇
TEST_06050,장비
TEST_06051,오늘날
TEST_06052,동네
TEST_06053,갖다
TEST_06054,등산
TEST_06055,결정
TEST_06056,희망하다
TEST_06057,실례해도
TEST_06058,매우
TEST_06059,모집
TEST_06060,멀다
TEST_06061,폭동
TEST_06062,하늘
TEST_06063,감사할
TEST_06064,아빠
TEST_06065,깨어지다
TEST_06066,수돗물
TEST_06067,퍼센트
TEST_06068,이해되다
TEST_06069,기대가
TEST_06070,지식이
TEST_06071,승리
TEST_06072,흘러가다
TEST_06073,든다
TEST_06074,설치하고
TEST_06075,싸울
TEST_06076,문사하다
TEST_06077,한순간
TEST_06078,질
TEST_06079,구정하다
TEST_06080,싶다
TEST_06081,날짜
TEST_06082,파란색
TEST_06083,언제
TEST_06084,언제
TEST_06085,마당
TEST_06086,부품
TEST_06087,시계
TEST_06088,평행하다
TEST_06089,계속
TEST_06090,나누어지다
TEST_06091,존옛말
TEST_06092,법적
TEST_06093,마음
TEST_06094,키스
TEST_06095,만든다
TEST_06096,오전
TEST_06097,인사
TEST_06098,어떻대
TEST_06099,새다
TEST_06100,범위
TEST_06101,크다
TEST_06102,노래하고
TEST_06103,아까
TEST_06104,리우다
TEST_06105,타다
TEST_06106,있다
TEST_06107,오빠
TEST_06108,사전
TEST_06109,겨울
TEST_06110,모
TEST_06111,강하다
TEST_06112,도착
TEST_06113,사상자
TEST_06114,들렀다
TEST_06115,손질하다
TEST_06116,형부
TEST_06117,숙제
TEST_06118,테다
TEST_06119,진행
TEST_06120,사과하고
TEST_06121,매우
TEST_06122,연출하다
TEST_06123,신발
TEST_06124,외국에
TEST_06125,장례식
TEST_06126,도저히
TEST_06127,저기
TEST_06128,형부
TEST_06129,대형
TEST_06130,하나만
TEST_06131,하나만
TEST_06132,그날
TEST_06133,건넌방
TEST_06134,작년
TEST_06135,익숙해질
TEST_06136,보통
TEST_06137,세탁소
TEST_06138,저라도
TEST_06139,천국
TEST_06140,거기다
TEST_06141,열정
TEST_06142,그때
TEST_06143,요즘
TEST_06144,만일
TEST_06145,역사
TEST_06146,그러므로
TEST_06147,증명할
TEST_06148,거다
TEST_06149,욕심
TEST_06150,빈다
TEST_06151,편리한
TEST_06152,무엇
TEST_06153,의사
TEST_06154,고모
TEST_06155,이야기하자
TEST_06156,강의
TEST_06157,오른손
TEST_06158,미안하다
TEST_06159,장사
TEST_06160,강도
TEST_06161,늘어진
TEST_06162,어젯밤
TEST_06163,과일
TEST_06164,하느님
TEST_06165,전환
TEST_06166,괴물
TEST_06167,침대
TEST_06168,잡아
TEST_06169,상상할
TEST_06170,수술
TEST_06171,미안
TEST_06172,해낼
TEST_06173,없다
TEST_06174,근데
TEST_06175,굳이
TEST_06176,전화
TEST_06177,노란색
TEST_06178,그쪽
TEST_06179,신화
TEST_06180,공공
TEST_06181,그러면
TEST_06182,나타났다
TEST_06183,어쩌고
TEST_06184,수도
TEST_06185,둘다
TEST_06186,도서관
TEST_06187,여태
TEST_06188,제안할
TEST_06189,인사
TEST_06190,가득
TEST_06191,필립
TEST_06192,단계
TEST_06193,리우다
TEST_06194,타고난
TEST_06195,발생
TEST_06196,급
TEST_06197,스물
TEST_06198,아일
TEST_06199,이야기하자
TEST_06200,전부
TEST_06201,반복한다
TEST_06202,떡
TEST_06203,사나이
TEST_06204,중이다
TEST_06205,눈
TEST_06206,설악산
TEST_06207,달라질
TEST_06208,호수
TEST_06209,힘
TEST_06210,기다리다
TEST_06211,취미
TEST_06212,농사지다
TEST_06213,미스
TEST_06214,환각
TEST_06215,상금
TEST_06216,초등학교
TEST_06217,사탕
TEST_06218,저보다
TEST_06219,넓히다
TEST_06220,도망친다
TEST_06221,남자
TEST_06222,독일
TEST_06223,부른다
TEST_06224,마음가침
TEST_06225,걷다
TEST_06226,병원
TEST_06227,서울
TEST_06228,나아간다
TEST_06229,나나
TEST_06230,수술
TEST_06231,깎아
TEST_06232,그러므로
TEST_06233,마음껏
TEST_06234,센티미터
TEST_06235,말도
TEST_06236,포근하다
TEST_06237,성하
TEST_06238,활기
TEST_06239,어떻대
TEST_06240,복잡한
TEST_06241,데다
TEST_06242,일찍
TEST_06243,여보세요
TEST_06244,바다
TEST_06245,피해자
TEST_06246,진행
TEST_06247,달아나
TEST_06248,간호사
TEST_06249,왔지
TEST_06250,부탁한다
TEST_06251,관해
TEST_06252,때매
TEST_06253,게다가
TEST_06254,성당
TEST_06255,냄새
TEST_06256,분다
TEST_06257,끝내자
TEST_06258,재주도
TEST_06259,싱검다
TEST_06260,물을
TEST_06261,멋있다
TEST_06262,여름
TEST_06263,폴
TEST_06264,출근할
TEST_06265,장
TEST_06266,문서
TEST_06267,들어
TEST_06268,비울
TEST_06269,천천히
TEST_06270,터뜨릴
TEST_06271,네
TEST_06272,일을
TEST_06273,기차
TEST_06274,피가
TEST_06275,말한다
TEST_06276,심리
TEST_06277,오십
TEST_06278,고장
TEST_06279,아프다
TEST_06280,시험
TEST_06281,생산하다
TEST_06282,병들게
TEST_06283,동생
TEST_06284,어떻대
TEST_06285,재주도
TEST_06286,하고
TEST_06287,정말
TEST_06288,자가
TEST_06289,반만
TEST_06290,목요일
TEST_06291,여학생
TEST_06292,나가자
TEST_06293,한쪽
TEST_06294,안전하다
TEST_06295,쉽다
TEST_06296,같다
TEST_06297,의심할
TEST_06298,설립하다
TEST_06299,오전
TEST_06300,장미
TEST_06301,정리
TEST_06302,뉴스
TEST_06303,전달되다
TEST_06304,너도
TEST_06305,말투
TEST_06306,다해
TEST_06307,수집
TEST_06308,공원
TEST_06309,부부
TEST_06310,예쁘다
TEST_06311,한때
TEST_06312,통하지
TEST_06313,종일
TEST_06314,정장
TEST_06315,사진
TEST_06316,역사
TEST_06317,이러다
TEST_06318,종종
TEST_06319,끝났다
TEST_06320,파파
TEST_06321,전개되다
TEST_06322,한글날
TEST_06323,쳐다
TEST_06324,부수적
TEST_06325,보면
TEST_06326,급
TEST_06327,물건
TEST_06328,무관심하다
TEST_06329,범위
TEST_06330,매일
TEST_06331,멀다
TEST_06332,외국에
TEST_06333,정리된
TEST_06334,생산
TEST_06335,서명
TEST_06336,건강한
TEST_06337,들여놓다
TEST_06338,자전거
TEST_06339,부지런히
TEST_06340,기간
TEST_06341,존댓말
TEST_06342,피곤한
TEST_06343,같이
TEST_06344,다정한
TEST_06345,포함되어
TEST_06346,글쎄
TEST_06347,첫째
TEST_06348,마련할
TEST_06349,놀다
TEST_06350,영국
TEST_06351,과
TEST_06352,교대
TEST_06353,손가락
TEST_06354,옛날이야기
TEST_06355,형수
TEST_06356,미치마
TEST_06357,살펴보고
TEST_06358,실례해도
TEST_06359,주인
TEST_06360,목소리
TEST_06361,준비하라
TEST_06362,요리
TEST_06363,시간
TEST_06364,없다
TEST_06365,미터
TEST_06366,연습
TEST_06367,신고
TEST_06368,예쁘다
TEST_06369,사라진다
TEST_06370,듯
TEST_06371,버터
TEST_06372,계란
TEST_06373,거지
TEST_06374,좋다
TEST_06375,복숭아
TEST_06376,강력히
TEST_06377,오일
TEST_06378,에이제이
TEST_06379,보내서
TEST_06380,차례다
TEST_06381,살인
TEST_06382,여가
TEST_06383,테이블
TEST_06384,멀리아
TEST_06385,계속
TEST_06386,점차
TEST_06387,만날
TEST_06388,신이
TEST_06389,초콜릿
TEST_06390,안부
TEST_06391,같다
TEST_06392,날씨
TEST_06393,생각하나
TEST_06394,뉴스
TEST_06395,역시
TEST_06396,결혼하자
TEST_06397,지적
TEST_06398,지겨워
TEST_06399,비행기
TEST_06400,아프리카
TEST_06401,프랑스
TEST_06402,저보다
TEST_06403,남자
TEST_06404,지시한
TEST_06405,태어났다
TEST_06406,자랑
TEST_06407,간호사
TEST_06408,피자
TEST_06409,신발
TEST_06410,우선
TEST_06411,내려올
TEST_06412,계절
TEST_06413,신용
TEST_06414,참
TEST_06415,사무실
TEST_06416,킬러
TEST_06417,확신
TEST_06418,수정
TEST_06419,갈지
TEST_06420,피
TEST_06421,떠난다
TEST_06422,급
TEST_06423,만드는
TEST_06424,잊어버리고
TEST_06425,공항
TEST_06426,각기
TEST_06427,고향
TEST_06428,든다
TEST_06429,들어온다
TEST_06430,감사할
TEST_06431,문화
TEST_06432,한평생
TEST_06433,머물
TEST_06434,서류
TEST_06435,말해
TEST_06436,많이
TEST_06437,안녕
TEST_06438,하나
TEST_06439,나쁜
TEST_06440,차에
TEST_06441,항공기
TEST_06442,하나
TEST_06443,올라서
TEST_06444,아직은
TEST_06445,청바지
TEST_06446,저리
TEST_06447,쳐다
TEST_06448,기본
TEST_06449,아침마다
TEST_06450,문화가
TEST_06451,꼬마
TEST_06452,머무를
TEST_06453,가장
TEST_06454,민주주의
TEST_06455,내놓고
TEST_06456,한눈
TEST_06457,있을
TEST_06458,썰휘미터
TEST_06459,때
TEST_06460,마침내
TEST_06461,팔기
TEST_06462,공중전화
TEST_06463,양말
TEST_06464,밤
TEST_06465,오든
TEST_06466,홍보
TEST_06467,중학교
TEST_06468,피셔
TEST_06469,주문
TEST_06470,문제
TEST_06471,계시나
TEST_06472,대답
TEST_06473,인턴
TEST_06474,거다
TEST_06475,관심
TEST_06476,해마다
TEST_06477,전화
TEST_06478,예전
TEST_06479,소개할
TEST_06480,반갑다
TEST_06481,진통
TEST_06482,바다
TEST_06483,제한된
TEST_06484,일본
TEST_06485,대량
TEST_06486,죄다
TEST_06487,마시자
TEST_06488,연습할
TEST_06489,머물
TEST_06490,관절
TEST_06491,걸리나
TEST_06492,수입품
TEST_06493,우선
TEST_06494,연습할
TEST_06495,아침
TEST_06496,배고프다
TEST_06497,참석
TEST_06498,했다
TEST_06499,여왕
TEST_06500,삼촌
TEST_06501,목걸이
TEST_06502,금지다
TEST_06503,신입생
TEST_06504,담긴
TEST_06505,반갑다
TEST_06506,작년
TEST_06507,아이스크림
TEST_06508,불평등하다
TEST_06509,전진
TEST_06510,총통
TEST_06511,대문
TEST_06512,전쟁
TEST_06513,잘한다
TEST_06514,거기다
TEST_06515,확보
TEST_06516,약
TEST_06517,공주
TEST_06518,도전
TEST_06519,거리
TEST_06520,가루
TEST_06521,외국
TEST_06522,석유
TEST_06523,전쟁
TEST_06524,위
TEST_06525,년도
TEST_06526,매매하없다
TEST_06527,튼튼한
TEST_06528,첫사랑
TEST_06529,예
TEST_06530,씨앗
TEST_06531,신발
TEST_06532,진입한다
TEST_06533,보도되다
TEST_06534,것
TEST_06535,소박한
TEST_06536,양보하다
TEST_06537,열쇠
TEST_06538,제한
TEST_06539,때다
TEST_06540,외국
TEST_06541,대화
TEST_06542,일은
TEST_06543,구두
TEST_06544,정장
TEST_06545,끝났다
TEST_06546,이상하다
TEST_06547,등장
TEST_06548,놀다
TEST_06549,친절한
TEST_06550,운전
TEST_06551,한꺼번에
TEST_06552,적도
TEST_06553,앞
TEST_06554,나가자
TEST_06555,남잘
TEST_06556,표
TEST_06557,하자면
TEST_06558,남학생
TEST_06559,가자
TEST_06560,생각이다
TEST_06561,서로
TEST_06562,표기하다
TEST_06563,간다
TEST_06564,공주
TEST_06565,수요일
TEST_06566,매일
TEST_06567,동안
TEST_06568,숟가락
TEST_06569,문자
TEST_06570,둘째
TEST_06571,걸었다
TEST_06572,부족한
TEST_06573,식탁
TEST_06574,사라
TEST_06575,점은
TEST_06576,솔직히
TEST_06577,소개
TEST_06578,나아질
TEST_06579,언제
TEST_06580,착사시하다
TEST_06581,이상하다
TEST_06582,자식
TEST_06583,없다
TEST_06584,부모
TEST_06585,어제
TEST_06586,어려워지다
TEST_06587,인사
TEST_06588,같다
TEST_06589,멀다
TEST_06590,사원
TEST_06591,여행
TEST_06592,서울
TEST_06593,둘러보고
TEST_06594,의지할
TEST_06595,닿아
TEST_06596,비가
TEST_06597,오전
TEST_06598,잡수시다
TEST_06599,저녁도
TEST_06600,가톨릭
TEST_06601,것도
TEST_06602,하자면
TEST_06603,그럼
TEST_06604,있다
TEST_06605,주택
TEST_06606,스포츠
TEST_06607,노인
TEST_06608,쫓기고
TEST_06609,김치
TEST_06610,전송
TEST_06611,유명
TEST_06612,꼭
TEST_06613,이쪽
TEST_06614,밤
TEST_06615,설명되다
TEST_06616,살짝
TEST_06617,본인
TEST_06618,피곤한
TEST_06619,클럽
